,vol_dHP,vol_dBP,vol_dEE,vol_resid,ac1_resid,coup_dHP_dEE,coup_dBP_dEE,coup_dHP_dresid
2025-09-30 19:30:00,0.9840875000000153,0.8277675500000008,0.25626339999999814,0.16554042639747735,0.1918155135615921,0.9460985614829073,0.6472834300501181,-0.3856396200071385
2025-09-30 19:45:00,0.987456999999992,0.7981505999999996,0.25986859999999723,0.16477996773797443,0.20831293346039234,0.9462246469395175,0.6459159494817666,-0.3827267426055707
2025-09-30 20:00:00,0.977530999999999,0.7801742000000012,0.2504959499999977,0.16477996773797443,0.20895453778764464,0.945843624866099,0.644677218741287,-0.38201733799843796
2025-09-30 20:15:00,0.9166030000000092,0.7641908999999956,0.24315094999999687,0.17142649637805008,0.21097405231998564,0.9457003275938485,0.6436119375402557,-0.38150896568091325
2025-09-30 20:30:00,0.9071579999999955,0.7755202499999996,0.2525235999999964,0.16477996773797443,0.21594208543985016,0.9457401446829616,0.6427279165392387,-0.3789083717362455
2025-09-30 20:45:00,0.9104395000000096,0.7801742000000012,0.25626339999999814,0.16511846049642287,0.231259632269235,0.9452885469050979,0.6405808899311404,-0.3770843109833701
2025-09-30 21:00:00,0.9104395000000096,0.7829188000000009,0.25654244999999776,0.16477996773797443,0.23117927162144744,0.944402652888073,0.6399649529868241,-0.3715779291349374
2025-09-30 21:15:00,0.9145000000000181,0.7829188000000009,0.2476586999999988,0.16511846049642287,0.2182508021150933,0.9421338124928333,0.6391394871230599,-0.3690037528222694
2025-09-30 21:30:00,0.9431840000000022,0.8185154000000061,0.26444089999999676,0.16590483877152096,0.22043368064082364,0.942600119304291,0.6444287043860828,-0.38425591180807855
2025-09-30 21:45:00,0.9490545000000168,0.8472846500000024,0.27456849999999733,0.16554042639747735,0.22276354567776366,0.94308014215687,0.647634098403353,-0.3853930221429613
2025-09-30 22:00:00,0.9454725000000082,0.8508000999999972,0.27456849999999733,0.16789271186061328,0.21926337763472054,0.9420694878128133,0.6464930788372746,-0.3851821382739973
2025-09-30 22:15:00,0.9490545000000168,0.8508000999999972,0.27456849999999733,0.17772152328292634,0.2134563486987107,0.9414163015128776,0.6455828365760059,-0.38436400694198974
2025-09-30 22:30:00,0.9695140000000038,0.8668796000000007,0.27456849999999733,0.18721853096704066,0.21730661696022355,0.9411742960979843,0.6462963302453409,-0.3874907035563983
2025-09-30 22:45:00,0.9695140000000038,0.8668796000000007,0.27456849999999733,0.18721853096704066,0.2345747592647338,0.941143688958804,0.6462621071046318,-0.3871624327153857
2025-09-30 23:00:00,0.9695140000000038,0.8569857000000027,0.27456849999999733,0.18721853096704066,0.2523470329434865,0.9416319715224725,0.6462088036331918,-0.3870979395698417
2025-09-30 23:15:00,0.9695140000000038,0.8569857000000027,0.25654244999999776,0.18721853096704066,0.2334896370356532,0.9360536602253186,0.624541115863833,-0.3705988741996025
2025-09-30 23:30:00,0.9695140000000038,0.9511026999999999,0.2510089500000028,0.18721853096704066,0.22995399387730708,0.9362038981531694,0.6260380742555287,-0.3744141599499891
2025-09-30 23:45:00,1.0127805000000194,0.9428678999999995,0.2630819500000001,0.1917352195285389,0.2277703406520829,0.9352692762692382,0.6248279193288355,-0.36764033274861757
2025-10-01 00:00:00,1.0045470000000023,0.8686364499999968,0.25654244999999776,0.1972509440334207,0.21955136704271044,0.9344042757492772,0.6215165998284115,-0.3669186460271257
2025-10-01 00:15:00,1.0442050000000052,0.8830072999999992,0.2719155499999957,0.1972509440334207,0.2227296962975139,0.936571661510428,0.6337575692620278,-0.3638761449303464
2025-10-01 00:30:00,1.0614619999999917,0.9140885499999989,0.27456849999999733,0.1917352195285389,0.2310483698643865,0.9376090708941112,0.6356686900912322,-0.3622988357757771
2025-10-01 00:45:00,1.0442050000000052,0.9140885499999989,0.27456849999999733,0.1917352195285389,0.24083624241557242,0.9377507077988336,0.6366014675326672,-0.36138543675311086
2025-10-01 01:00:00,1.0442050000000052,0.9140885499999989,0.27456849999999733,0.18721853096704066,0.26055116614630885,0.9378626219751041,0.6366221546511948,-0.36052202428568875
2025-10-01 01:15:00,1.0697430000000026,0.9002786,0.28598784999999793,0.18721853096704066,0.2370066711980735,0.9349504944454669,0.6364419176558777,-0.34524431761876184
2025-10-01 01:30:00,1.0237455000000182,0.9002786,0.28598784999999793,0.1917352195285389,0.23171801023152827,0.9340150501759444,0.6369020235258229,-0.3441074545185021
2025-10-01 01:45:00,1.0495935000000003,0.8569857000000027,0.28598784999999793,0.1917352195285389,0.23333938395688086,0.9341588225056097,0.6361352018592691,-0.3448702130607647
2025-10-01 02:00:00,1.0585985000000022,0.8668796000000007,0.2849643999999998,0.1815839883269632,0.23314454552486724,0.9339938525236507,0.635895344234654,-0.3376666693253385
2025-10-01 02:15:00,0.985130500000011,0.8508000999999972,0.2719155499999957,0.1815839883269632,0.23050610263970786,0.9335358034874005,0.6349058334286805,-0.3361056821751587
2025-10-01 02:30:00,1.0237455000000182,0.8569857000000027,0.2719155499999957,0.1815839883269632,0.22125309153632355,0.9336452906426651,0.6350897437142624,-0.33678288701585885
2025-10-01 02:45:00,1.0442050000000052,0.9284869499999928,0.28598784999999793,0.1815839883269632,0.22059088043699035,0.9358596826237102,0.6430296245264597,-0.3387418657668029
2025-10-01 03:00:00,1.091880500000002,0.9658296499999963,0.2932612500000005,0.18827138847647262,0.2056351259761277,0.9372296228121152,0.6494511326947622,-0.3553225699125164
2025-10-01 03:15:00,1.091880500000002,0.922536749999999,0.28598784999999793,0.18490789233631943,0.20516203030655755,0.9375155146761335,0.6487245500875349,-0.3588043844601589
2025-10-01 03:30:00,1.1414715000000086,0.9785096499999995,0.2932612500000005,0.18490789233631943,0.20557581489021048,0.9389159573147862,0.6562641827426577,-0.3765625071697264
2025-10-01 03:45:00,1.1456910000000136,0.9551125500000026,0.2932612500000005,0.18490789233631943,0.2232315632260907,0.938578759212102,0.6557010587401464,-0.3776409918256747
2025-10-01 04:00:00,1.167264000000003,0.9897868500000016,0.2999408499999987,0.18827138847647262,0.22753003192043517,0.9396595031642986,0.658499564796193,-0.38069865487886984
2025-10-01 04:15:00,1.296292500000007,0.9897868500000016,0.3223963999999988,0.18905109198689019,0.2310451712442351,0.9412252841288182,0.6685531660826218,-0.37697676235147515
2025-10-01 04:30:00,1.3434519999999992,0.9897868500000016,0.31879920000000084,0.18905109198689019,0.2258385541347358,0.9412824394999123,0.6685497070927018,-0.3788039209763034
2025-10-01 04:45:00,1.4503790000000123,0.9897868500000016,0.3434053999999982,0.18905109198689019,0.22991208610240546,0.9416057549350993,0.6688431852626843,-0.37876749607805793
2025-10-01 05:00:00,1.4503790000000123,0.9726933500000037,0.3269878499999983,0.1815839883269632,0.22944483674052,0.942566254992812,0.6697308946322412,-0.38045356388133783
2025-10-01 05:15:00,1.435736999999989,0.9548319999999997,0.3269878499999983,0.18905109198689019,0.22472857141604363,0.9417842665528156,0.6697237088963122,-0.3811823999406405
2025-10-01 05:30:00,1.455336499999973,0.9726933500000037,0.36117289999999613,0.194566816491772,0.2088416571996705,0.9398673229284853,0.6711766532829836,-0.39568592979505784
2025-10-01 05:45:00,1.4608729999999923,0.9983416000000034,0.36129120000000015,0.19378711298135443,0.22199932143472706,0.9408383392142077,0.6762840600767507,-0.38353546448205794
2025-10-01 06:00:00,1.4940995000000044,1.0154351000000013,0.36129120000000015,0.18905109198689019,0.22804652741267747,0.9432746240432522,0.6785143656893521,-0.3923396478130152
2025-10-01 06:15:00,1.4940995000000044,1.0169213999999993,0.35935904999999835,0.1815839883269632,0.23272941770267644,0.9443337515096104,0.6802516593713379,-0.39430643819864525
2025-10-01 06:30:00,1.4608729999999923,1.0110437,0.35935904999999835,0.1737957861917998,0.2449276911933254,0.9444520036055591,0.6796967508186548,-0.3920325003524868
2025-10-01 06:45:00,1.4608729999999923,1.0110437,0.35935904999999835,0.16976265206040964,0.2531074986014897,0.9453350187455944,0.6804836360034978,-0.39604245591515597
2025-10-01 07:00:00,1.5355369999999766,1.0169213999999993,0.3475498999999971,0.1668264320818693,0.26851461817103794,0.9454857299363717,0.681085005164804,-0.3947669944785368
2025-10-01 07:15:00,1.497353000000004,1.0110437,0.34295080000000056,0.16624241691033959,0.26486066682039217,0.9433851042950653,0.6648068858056106,-0.3817118783603682
2025-10-01 07:30:00,1.5355369999999766,1.0169213999999993,0.3475498999999971,0.16624241691033959,0.2567772059377004,0.9523000080767091,0.7178670959693675,-0.40359650555016824
2025-10-01 07:45:00,1.4940995000000044,1.0431840999999977,0.36129120000000015,0.16453977305104672,0.25941993220294984,0.9537313209968119,0.720144681882199,-0.4048776797292436
2025-10-01 08:00:00,1.5659069999999957,1.081342399999997,0.37786065000000235,0.16453977305104672,0.26217515266988156,0.9543247061207272,0.7243016764201748,-0.3978683902116568
2025-10-01 08:15:00,1.550179,1.094732650000001,0.37786065000000235,0.1615049238466213,0.2648604789024431,0.9542632675053409,0.724899350716146,-0.3930732056059009
2025-10-01 08:30:00,1.550179,1.094732650000001,0.36129120000000015,0.15940702454652467,0.2632977536016279,0.9537729067725244,0.7251399688733915,-0.39028935148301597
2025-10-01 08:45:00,1.6519659999999874,1.1880917500000017,0.37786065000000235,0.15868431357589685,0.30367320432581546,0.953754905840683,0.7263598753586875,-0.3873213235720215
2025-10-01 09:00:00,1.5659069999999957,1.1787969499999988,0.36129120000000015,0.15868431357589685,0.2942756343153328,0.9477597148370953,0.8179190175227921,-0.3036064207603402
2025-10-01 09:15:00,1.5659069999999957,1.1628390999999993,0.37786065000000235,0.15868431357589685,0.2899011866431956,0.9472091889658493,0.9170859037136643,-0.3230230188733944
2025-10-01 09:30:00,1.4727795000000015,1.1501359000000022,0.36129120000000015,0.16183726668997878,0.2864071587573949,0.9434521193124953,0.9106350371028074,-0.32433436648840497
2025-10-01 09:45:00,1.4727795000000015,1.1501359000000022,0.36129120000000015,0.16453977305104672,0.2905320580012625,0.942928050956623,0.9101403048992583,-0.328426365545045
2025-10-01 10:00:00,1.5659069999999957,1.1501359000000022,0.37786065000000235,0.16183726668997878,0.28524564640426037,0.9444346120582378,0.9119501974167661,-0.3346509806888929
2025-10-01 10:15:00,1.5659069999999957,1.1151866000000012,0.37786065000000235,0.16183726668997878,0.2834237477499118,0.9451311749266353,0.9116719106748526,-0.3327595049889239
2025-10-01 10:30:00,1.4757779999999912,1.0316715499999987,0.36129120000000015,0.16453977305104672,0.29901615115995317,0.9439601281194013,0.9108150138655503,-0.33246349315622803
2025-10-01 10:45:00,1.382650499999997,1.0255108499999963,0.35935904999999835,0.16546136636139508,0.31767891506784735,0.9436917095586689,0.9117615025277029,-0.3159383395215916
2025-10-01 11:00:00,1.4727795000000015,1.1281345499999986,0.3475498999999971,0.16546136636139508,0.3023503716222839,0.9458009011315108,0.913601972048667,-0.334654412749115
2025-10-01 11:15:00,1.4727795000000015,1.0360806499999988,0.35935904999999835,0.1660659734223664,0.2589991607489985,0.9419499980062337,0.9118558409154177,-0.36099528696867533
2025-10-01 11:30:00,1.3894214999999974,1.0528316500000017,0.35543944999999866,0.16949450049278525,0.2690498709832864,0.9400908941552865,0.9104343032927624,-0.3640724396214261
2025-10-01 11:45:00,1.3226629999999915,1.0113946499999997,0.34129590000000043,0.16949450049278525,0.2750732176292335,0.9406141929337897,0.910198193407976,-0.3555519058066759
2025-10-01 12:00:00,1.3171264999999721,0.9452346999999968,0.34033475000000024,0.1660659734223664,0.28088067966923974,0.9395726307114908,0.9058850407202799,-0.34497377036833116
2025-10-01 12:15:00,1.3123749999999887,0.9266659999999973,0.31548585000000173,0.16844346752999328,0.3007204364853894,0.9396486721618202,0.9055617337976825,-0.3372643581803638
2025-10-01 12:30:00,1.296292500000007,0.8425244000000003,0.281986100000001,0.16183726668997878,0.31851710260821287,0.9396004875545919,0.9068076703692163,-0.32864342099688604
2025-10-01 12:45:00,1.296292500000007,0.8425244000000003,0.281986100000001,0.16549990297921724,0.3082046754112023,0.9433394732138869,0.9135765022055085,-0.29506660023691533
2025-10-01 13:00:00,1.2916335000000032,0.8280534999999958,0.2728969000000028,0.1615049238466213,0.32454691639974614,0.9451415088500972,0.9165889962286131,-0.31278546135635993
2025-10-01 13:15:00,1.2826929999999948,0.9137358499999984,0.29408945000000486,0.16213690274038584,0.33925015145597104,0.945406659575577,0.9162475033576898,-0.3064825781095227
2025-10-01 13:30:00,1.3123749999999887,0.9636938999999991,0.31695275000000045,0.16213690274038584,0.35633604099172855,0.9459429056487293,0.9163760742960834,-0.2916182985420013
2025-10-01 13:45:00,1.3252709999999865,0.9928259500000003,0.34129590000000043,0.16213690274038584,0.379357741411721,0.946418795654747,0.9170128929937063,-0.2854977288375741
2025-10-01 14:00:00,1.3252709999999865,0.9655051499999949,0.34033475000000024,0.16508349857500804,0.40311349584386685,0.9462193881145706,0.9168801852075885,-0.2850980725674143
2025-10-01 14:15:00,1.3252709999999865,0.9655051499999949,0.3460312000000023,0.16634154737870332,0.41257643765763446,0.9454514001792107,0.9166213917041264,-0.28252920912813834
2025-10-01 14:30:00,1.3765984999999858,1.0113946499999997,0.3450971999999961,0.17068310096590977,0.4215992706266803,0.9450830422873927,0.9172873938768505,-0.277808402789631
2025-10-01 14:45:00,1.3252709999999865,1.0113946499999997,0.349832499999998,0.1752592485152249,0.4400284577977984,0.944829940568257,0.9176362414933902,-0.27472220567446787
2025-10-01 15:00:00,1.3123749999999887,0.9655051499999949,0.3450971999999961,0.1752592485152249,0.467584440725586,0.9451563033161667,0.9189737471516675,-0.27180007020982133
2025-10-01 15:15:00,1.3569990000000018,1.0113946499999997,0.34180164999999896,0.1752592485152249,0.46572929405169383,0.9470195299460891,0.9217012120098944,-0.27989747852049224
2025-10-01 15:30:00,1.3765984999999858,1.0528316500000017,0.3450971999999961,0.1738360540799917,0.48983156020196605,0.9467917023827008,0.922603014910006,-0.2672997414276335
2025-10-01 15:45:00,1.3821350000000052,1.0731085500000006,0.3450971999999961,0.17841220162930682,0.49980334720303693,0.9494729361725233,0.9262297973930731,-0.2912994038479884
2025-10-01 16:00:00,1.3975660000000119,1.149859750000001,0.3475498999999971,0.177349601838781,0.5071424124005092,0.949919750826206,0.9267036935871895,-0.29603512833612494
2025-10-01 16:15:00,1.330807500000006,1.1151866000000012,0.34295080000000056,0.17216552237107052,0.5248865712970333,0.9501559166467697,0.9320380381757731,-0.29814970709375876
2025-10-01 16:30:00,1.3266954999999854,1.1046167999999987,0.3450971999999961,0.1738360540799917,0.5429259067773478,0.9503126941487353,0.9349013432759057,-0.301683151386276
2025-10-01 16:45:00,1.3252709999999865,1.1151866000000012,0.34295080000000056,0.16949450049278525,0.5586927278094079,0.9502974998954801,0.934551508917632,-0.30153749702552174
2025-10-01 17:00:00,1.3765984999999858,1.1151866000000012,0.34295080000000056,0.18256717706166725,0.5658930301004395,0.9496998059193559,0.932981519541883,-0.3011444204791838
2025-10-01 17:15:00,1.3252709999999865,1.1151866000000012,0.34295080000000056,0.1860459886287522,0.5727274842410273,0.9489332867996833,0.9334599919013659,-0.3017162503240831
2025-10-01 17:30:00,1.2878010000000017,1.0360806499999988,0.3395369499999994,0.1781573915275807,0.5923476495739614,0.9469599988847514,0.9315522318286565,-0.3012751755803854
2025-10-01 17:45:00,1.3123749999999887,1.0316715499999987,0.3395369499999994,0.1860459886287522,0.6063025913224139,0.9467660631877217,0.9321468891278939,-0.3007744632611184
2025-10-01 18:00:00,1.3123749999999887,1.0316715499999987,0.3357356500000037,0.18720981313177276,0.6169225400504877,0.9467295298408419,0.931696571862237,-0.3058532052539439
2025-10-01 18:15:00,1.3569990000000018,0.9946479999999944,0.31494120000000336,0.1835745858015052,0.6251402240808575,0.9342215052482139,0.9156785521093739,-0.3871988268571117
2025-10-01 18:30:00,1.3886759999999896,1.0422456999999987,0.33219250000000144,0.18336278857730193,0.6310748135463207,0.9352996985520217,0.9169546231099243,-0.38925678959792315
2025-10-01 18:45:00,1.3765984999999858,1.0422456999999987,0.32847375000000056,0.17712447412837662,0.6340223590989993,0.9271235854203337,0.9073045632641963,-0.3803784587693165
2025-10-01 19:00:00,1.3569990000000018,1.0422456999999987,0.32847375000000056,0.16803656491914154,0.6393506616369382,0.9270161244065842,0.9074126560386228,-0.37881949090449035
2025-10-01 19:15:00,1.3272905000000037,1.1151909499999988,0.3357356500000037,0.16564747593831441,0.6565584575312442,0.9289524710306984,0.9087673359691835,-0.38296392272850344
2025-10-01 19:30:00,1.3123749999999887,1.0422456999999987,0.3395369499999994,0.15395647961042158,0.660160542559168,0.9317378003022283,0.9068287944290465,-0.3707227801310779
2025-10-01 19:45:00,1.2878010000000017,1.0422456999999987,0.34180164999999896,0.16272581706160594,0.6656669978555232,0.93153657503451,0.9067165973537573,-0.36976965942677487
2025-10-01 20:00:00,1.2878010000000017,1.1151909499999988,0.34295080000000056,0.16532751099127196,0.6710279924621253,0.9302629646862854,0.8869799513111651,-0.3687314824578041
2025-10-01 20:15:00,1.3266749999999803,1.222805000000001,0.3452155000000001,0.16532751099127196,0.6797754036491805,0.9307866127931779,0.8846005322514086,-0.3681389582752733
2025-10-01 20:30:00,1.3752844999999922,1.222805000000001,0.3469100999999952,0.16564747593831441,0.6811421391948536,0.9308922118715037,0.8864126330948653,-0.36419619775392764
2025-10-01 20:45:00,1.3266749999999803,1.1544570499999978,0.3450971999999961,0.16824916986798044,0.6882391358002508,0.9301660744022692,0.8854682596561857,-0.3635441511265203
2025-10-01 21:00:00,1.3266749999999803,1.1544570499999978,0.336180499999994,0.16532751099127196,0.7087448256167391,0.9317244115088392,0.8869346077281186,-0.36974793288686797
2025-10-01 21:15:00,1.296292500000007,1.1544570499999978,0.34180164999999896,0.16564747593831441,0.7182382253971257,0.9343528724488825,0.8871912814135378,-0.3681824087114178
2025-10-01 21:30:00,1.2869794999999868,1.0838665499999998,0.34033475000000024,0.16272581706160594,0.7190689262872719,0.9331003729703014,0.8844363259833931,-0.34547672356007536
2025-10-01 21:45:00,1.2723005,1.0422456999999987,0.3323791999999983,0.16564747593831441,0.7117756582129974,0.9279784090932148,0.8806763712160319,-0.33212443030273275
2025-10-01 22:00:00,1.2793860000000024,0.976079299999995,0.336180499999994,0.16564747593831441,0.7014708956408479,0.9243932593278361,0.8785550850013338,-0.3086787867176668
2025-10-01 22:15:00,1.296292500000007,1.0422456999999987,0.3450971999999961,0.16272581706160594,0.7044780680502364,0.9288642170153175,0.8822687419246089,-0.2950034473130105
2025-10-01 22:30:00,1.2869794999999868,0.9533962999999943,0.3525312500000002,0.15395647961042158,0.7008176557203095,0.9277025209479419,0.8806681220898473,-0.2830654668510803
2025-10-01 22:45:00,1.2793860000000024,0.976079299999995,0.3536047999999976,0.16272581706160594,0.6966958878053655,0.9259741383166753,0.8787775268474448,-0.27931936778486743
2025-10-01 23:00:00,1.2793860000000024,0.9533962999999943,0.36359785000000144,0.15395647961042158,0.7056784526256583,0.9257511873614787,0.8763242475851226,-0.27255694002364306
2025-10-01 23:15:00,1.24878649999998,0.9261050999999973,0.36359785000000144,0.15395647961042158,0.7000706071459862,0.9282616943397363,0.8793462191973552,-0.26359193108559076
2025-10-01 23:30:00,1.2287854999999865,0.8524723999999999,0.36255169999999914,0.16272581706160594,0.6979243324177399,0.9282446976354597,0.8798089216137979,-0.26341587646342174
2025-10-01 23:45:00,1.1808934999999963,0.8863586499999982,0.35963369999999983,0.16438942713461913,0.6913229172359312,0.929445687417269,0.8845792155686413,-0.26685186416302137
2025-10-02 00:00:00,1.1808934999999963,0.8720593999999977,0.35578435000000397,0.1595085380296375,0.6856705152421962,0.9304009850273262,0.8877420628860544,-0.27226527283930835
2025-10-02 00:15:00,1.1808934999999963,0.8443255999999977,0.34896280000000246,0.1595085380296375,0.6774054301615282,0.9273634901664235,0.8828375693625492,-0.2757320728240982
2025-10-02 00:30:00,1.1808934999999963,0.8443255999999977,0.34896280000000246,0.16243019690634597,0.6652580965942533,0.9278098830948939,0.8829673103206568,-0.2823246779250147
2025-10-02 00:45:00,1.206344999999999,0.8443255999999977,0.34896280000000246,0.1595085380296375,0.6505921405761314,0.9279310680546464,0.8836194183603162,-0.2862266868954636
2025-10-02 01:00:00,1.2723005,0.8481486499999971,0.34896280000000246,0.1605379366620454,0.6693184104800513,0.9284444169569915,0.883844847095221,-0.28610175197905974
2025-10-02 01:15:00,1.2723005,0.8481486499999971,0.33227504999999624,0.15609798189120738,0.6731763458691293,0.9339566550999425,0.8880234205104641,-0.3066228005360237
2025-10-02 01:30:00,1.2845464999999905,0.9258449499999966,0.33155019999999524,0.15609798189120738,0.6682686772753754,0.9345564866854341,0.8885083742204297,-0.32011631947289054
2025-10-02 01:45:00,1.318877999999998,0.9258449499999966,0.33227504999999624,0.1605379366620454,0.6668761404592958,0.9341140783370405,0.8894064204220948,-0.321317644879942
2025-10-02 02:00:00,1.318877999999998,0.9258449499999966,0.34744079999999755,0.1605379366620454,0.663831717688283,0.9342173621655606,0.8876560320326334,-0.31723318909080866
2025-10-02 02:15:00,1.3327570000000009,0.936073599999995,0.34744079999999755,0.16243019690634597,0.6616592788095931,0.9334739244093089,0.8871035582987945,-0.3210045645710993
2025-10-02 02:30:00,1.3327570000000009,0.936073599999995,0.34744079999999755,0.1605379366620454,0.6654387803615861,0.9339089332864571,0.8881863150656891,-0.32020764850885314
2025-10-02 02:45:00,1.2678764999999999,0.9823512499999971,0.3289794999999991,0.1595085380296375,0.6745973318908179,0.9303221688174943,0.8836058875245981,-0.31663812927052004
2025-10-02 03:00:00,1.2266774999999939,0.9547305500000007,0.3289794999999991,0.16243019690634597,0.659428950139635,0.9243974836167974,0.8778468545270225,-0.2773000952765192
2025-10-02 03:15:00,1.2212525000000056,0.9547305500000007,0.3289794999999991,0.1595085380296375,0.6643772211089168,0.9238497254238234,0.878241273679206,-0.27751880748591445
2025-10-02 03:30:00,1.2212525000000056,0.9211142000000017,0.3282546499999981,0.1595085380296375,0.6636813651081107,0.9225275672250969,0.8740280606918593,-0.2397790911336591
2025-10-02 03:45:00,1.254509000000013,0.9211142000000017,0.34315870000000004,0.16065828537355742,0.6577940715041982,0.9226743055057716,0.8767356881211322,-0.2577187413193521
2025-10-02 04:00:00,1.254509000000013,0.9211142000000017,0.32317539999999667,0.16065828537355742,0.6640005170561906,0.9208258547173706,0.874614604799208,-0.254930596049089
2025-10-02 04:15:00,1.2212525000000056,0.8829368500000001,0.3042083499999997,0.16444468590787764,0.668493401944171,0.9170574725329423,0.8694018753821642,-0.2585806363440502
2025-10-02 04:30:00,1.2678764999999999,0.940288050000003,0.32317539999999667,0.16473792416291033,0.661956589642202,0.9232237474564804,0.8789575057038194,-0.27957380954663064
2025-10-02 04:45:00,1.2678764999999999,0.9553276000000039,0.32317539999999667,0.1664772583351919,0.6582499834580297,0.9289518333224397,0.8872151637498095,-0.28336995546377597
2025-10-02 05:00:00,1.3011330000000072,0.9823512499999971,0.32778764999999765,0.1664772583351919,0.6643687930626196,0.9292496749393361,0.8885089973274509,-0.2822588430443015
2025-10-02 05:15:00,1.3011330000000072,0.9823512499999971,0.34929679999999763,0.16553917447853905,0.683089821869533,0.930062015039845,0.8883117278796777,-0.27851269783052
2025-10-02 05:30:00,1.3011330000000072,0.936073599999995,0.3497295499999993,0.16444468590787764,0.6654487103781799,0.9335881459794698,0.8906580003140988,-0.29730391074863305
2025-10-02 05:45:00,1.3327570000000009,0.9083850999999967,0.3530577999999984,0.15775156401466361,0.6620439019488328,0.9353148179256602,0.8924125037865491,-0.30147856227355185
2025-10-02 06:00:00,1.2845464999999905,0.8645960499999958,0.34744079999999755,0.15775156401466361,0.655354544170426,0.9349016730974776,0.8917078791228777,-0.300692648010359
2025-10-02 06:15:00,1.2845464999999905,0.9083850999999967,0.3289794999999991,0.15775156401466361,0.6439908486524368,0.9351506042018839,0.891740338996108,-0.30226988742587324
2025-10-02 06:30:00,1.2678764999999999,0.927646149999994,0.3289794999999991,0.15808382834573464,0.6293983333386359,0.934615829268184,0.8906369961316126,-0.3038280197598254
2025-10-02 06:45:00,1.2618614999999949,0.9553276000000039,0.3092876000000011,0.17019095614625712,0.6153995560385644,0.9335123830642703,0.8887343059439059,-0.31244713676255526
2025-10-02 07:00:00,1.2678764999999999,0.927646149999994,0.3289794999999991,0.18107335302566696,0.5801448595127091,0.9360869679719771,0.8946086391359473,-0.3620782031078451
2025-10-02 07:15:00,1.2845464999999905,0.955688999999996,0.3289794999999991,0.17115589122687425,0.5808526322699458,0.9360827952118502,0.894577565986958,-0.361801403056045
2025-10-02 07:30:00,1.2845464999999905,0.9083850999999967,0.32038675000000083,0.17115589122687425,0.5785157271620202,0.916865173932168,0.8627265678231224,-0.32873771809663643
2025-10-02 07:45:00,1.2678764999999999,0.8928982499999947,0.305479100000003,0.18338108028223132,0.5737821592321322,0.9155055174293233,0.8614155993832823,-0.33591614951919346
2025-10-02 08:00:00,1.2212525000000056,0.838751349999999,0.28770485000000434,0.18057486783762755,0.5710930155175554,0.9131032034130979,0.8563622874776095,-0.3478686103494505
2025-10-02 08:15:00,1.2062985000000026,0.8677640499999981,0.2808290000000042,0.184222496148859,0.5667469467299638,0.9125046086364873,0.8554770893224273,-0.35082591898587295
2025-10-02 08:30:00,1.2062985000000026,0.8397211999999961,0.2911843000000047,0.1856705158338663,0.551782505698697,0.9124422766499286,0.8562986821993449,-0.35428143309338533
2025-10-02 08:45:00,1.2062985000000026,0.8677640499999981,0.2808290000000042,0.18983031858104127,0.5520795258908799,0.9118382268762383,0.8543382215023938,-0.36594070788651434
2025-10-02 09:00:00,1.2062985000000026,0.8677640499999981,0.2862144500000028,0.1856705158338663,0.5527208203759056,0.9141375105454864,0.8557285292605834,-0.3682340944892649
2025-10-02 09:15:00,1.2212525000000056,0.8085233999999986,0.28249230000000125,0.1804850709965713,0.5497790155934745,0.914359504334553,0.8570193681643505,-0.3756547115282424
2025-10-02 09:30:00,1.2212525000000056,0.8085233999999986,0.28338895000000264,0.1856705158338663,0.5404701809627123,0.9135339556513743,0.8594692668101609,-0.3734936862229588
2025-10-02 09:45:00,1.2212525000000056,0.8085233999999986,0.28338895000000264,0.1734636184834386,0.5383860391762366,0.9137156660479131,0.8592970965544375,-0.3651457548809127
2025-10-02 10:00:00,1.2062985000000026,0.8085233999999986,0.27288520000000105,0.1734636184834386,0.5351690618131698,0.9099533442080793,0.8492932418291006,-0.3639086878886809
2025-10-02 10:15:00,1.2062985000000026,0.8085233999999986,0.27288520000000105,0.17815049251604265,0.5397033601726359,0.9075729432145654,0.8472002132452584,-0.3842264178776106
2025-10-02 10:30:00,1.2256340000000137,0.838751349999999,0.27288520000000105,0.1804850709965713,0.5355076749530698,0.9068047399226504,0.8467777077202084,-0.39330553113303124
2025-10-02 10:45:00,1.2256340000000137,0.838751349999999,0.27009869999999836,0.17249868340282148,0.5315037117357145,0.9089970421592645,0.8472349318347799,-0.39225276006303206
2025-10-02 11:00:00,1.2062985000000026,0.8677640499999981,0.26398595000000213,0.1682941955775874,0.5619351577824184,0.9092689804030133,0.8459831097262962,-0.3822056134733022
2025-10-02 11:15:00,1.1809004999999928,0.8204601499999988,0.25974339999999785,0.16527137890481924,0.5728159433376205,0.9133535135450146,0.8462936011822555,-0.3432881297666012
2025-10-02 11:30:00,1.2062985000000026,0.8677640499999981,0.26398595000000213,0.16473792416291033,0.5765286774517074,0.9154103263888966,0.8480482630050943,-0.33847444609680005
2025-10-02 11:45:00,1.2062985000000026,0.8677640499999981,0.27288520000000105,0.16473792416291033,0.580317046835125,0.9153575937335872,0.8482018849177773,-0.3355516812661129
2025-10-02 12:00:00,1.2062985000000026,0.8204601499999988,0.27137695000000406,0.16473792416291033,0.5804795365142598,0.9160468185492759,0.853846224382218,-0.3378474660396946
