,Date,Admission_HP_GTA_JFC1,Soutirage_BP_GTA_JFC1,Prod_EE_GTA_JFC1
36756,2026-01-18 23:00:00,0.007276916,0.00481435657,0.0189208984
36757,2026-01-18 23:15:00,0.008103316,-0.000856450235,0.0197794754
36758,2026-01-18 23:30:00,0.008055127,-0.00191713579,0.0202636719
36759,2026-01-18 23:45:00,0.002157586,-0.00187024393,0.0202636719
36760,2026-01-19 00:00:00,0.00377689861,3.64220468e-05,0.0202636719
36761,2026-01-19 00:15:00,0.006143663,-0.00202029175,0.0216079485
36762,2026-01-19 00:30:00,0.00490709767,-4.32072238e-06,0.0213229228
36763,2026-01-19 00:45:00,0.007614681,-0.0041873767,0.0217285156
36764,2026-01-19 01:00:00,-0.000198875918,-1.302062e-05,0.0217170715
36765,2026-01-19 01:15:00,-0.0141964806,0.000168630271,0.02169161
36766,2026-01-19 01:30:00,0.0026525,-0.00108320382,0.0217285156
36767,2026-01-19 01:45:00,-0.001054369,-0.000449814048,0.02170582
36768,2026-01-19 02:00:00,-0.01046841,1.64144676e-05,0.02140269
36769,2026-01-19 02:15:00,0.00131605018,-0.0134744961,0.0217285156
36770,2026-01-19 02:30:00,-0.0122359367,0.0007794206,0.0212567989
36771,2026-01-19 02:45:00,0.00167874631,-0.00224894821,0.021402033
36772,2026-01-19 03:00:00,0.00753549067,0.00014136103,0.0217285156
36773,2026-01-19 03:15:00,0.00251461775,-5.05911921e-05,0.0217299722
36774,2026-01-19 03:30:00,0.000109142718,0.0002922971,0.0217285156
36775,2026-01-19 03:45:00,0.008148966,-0.000361172744,0.0217285156
36776,2026-01-19 04:00:00,-0.0126639316,0.009642209,0.0217285156
36777,2026-01-19 04:15:00,0.003058112,0.00255266228,0.0217270236
36778,2026-01-19 04:30:00,0.0511728376,-0.0111914342,0.0216863137
36779,2026-01-19 04:45:00,0.00589270843,-0.00491929753,0.0213873014
36780,2026-01-19 05:00:00,-0.02139481,-0.000935757649,0.0205664784
36781,2026-01-19 05:15:00,0.00717507256,-1.9010564e-11,0.0211090725
36782,2026-01-19 05:30:00,-0.0710095838,0.0001970531,0.0202636719
36783,2026-01-19 05:45:00,-0.0001867431,0.000206544442,0.020275278
36784,2026-01-19 06:00:00,0.009676095,-7.773901e-05,0.0202636719
36785,2026-01-19 06:15:00,-0.004506254,-0.00343263359,0.0202636719
36786,2026-01-19 06:30:00,-0.03530573,-0.00647975039,0.0202636719
36787,2026-01-19 06:45:00,0.00724542746,0.000188123639,0.0202636719
36788,2026-01-19 07:00:00,-0.0130651239,-0.00388771784,0.01927549
36789,2026-01-19 07:15:00,0.00400005048,-0.00229523634,0.0197435729
36790,2026-01-19 07:30:00,0.000362760649,-0.000487615762,0.02026105
36791,2026-01-19 07:45:00,0.00818418153,-0.0009152576,0.0202636719
36792,2026-01-19 08:00:00,-0.000342753425,-8.88108e-05,0.0202636719
36793,2026-01-19 08:15:00,-0.00811456051,0.00208657468,0.01896433
36794,2026-01-19 08:30:00,0.007149322,-0.0004081863,0.0202636719
36795,2026-01-19 08:45:00,0.008534151,3.589231e-05,0.01925658
36796,2026-01-19 09:00:00,0.007153688,-4.19315948e-05,0.0191601068
36797,2026-01-19 09:15:00,0.00918222,-1.15857456e-05,0.0190659557
36798,2026-01-19 09:30:00,0.00557610951,0.00712614041,0.01902097
36799,2026-01-19 09:45:00,-0.000474544,-3.637485e-06,0.0194294453
36800,2026-01-19 10:00:00,0.0005266791,0.000108154054,0.0194313359
36801,2026-01-19 10:15:00,0.00522433454,-0.0010453572,0.0189156961
36802,2026-01-19 10:30:00,0.02746429,2.44654166e-06,0.0189203043
36803,2026-01-19 10:45:00,0.00572587131,-0.00328868348,0.0189208984
36804,2026-01-19 11:00:00,0.000288896583,0.00109099422,0.0189208984
36805,2026-01-19 11:15:00,0.0131518384,-1.90516112e-05,0.01945193
36806,2026-01-19 11:30:00,0.0427035764,-0.000178108647,0.0193042643
36807,2026-01-19 11:45:00,0.0020794177,0.000387586857,0.0189208984
36808,2026-01-19 12:00:00,-0.0796244442,-0.00332755758,0.0189208984
36809,2026-01-19 12:15:00,0.00626002159,-0.00110233028,0.0202486813
36810,2026-01-19 12:30:00,0.03463781,0.00085263123,0.0190887451
36811,2026-01-19 12:45:00,5.309774e-05,0.003524149,0.0200739745
36812,2026-01-19 13:00:00,0.0172484946,-0.00153883058,0.0202636719
36813,2026-01-19 13:15:00,-0.006337226,-0.000511088,0.0202636719
36814,2026-01-19 13:30:00,0.0121230418,0.00207784167,0.02000771
36815,2026-01-19 13:45:00,-0.00101029314,-1.00569214e-05,0.0202613063
36816,2026-01-19 14:00:00,0.0064805313,-0.000754603941,0.01908471
36817,2026-01-19 14:15:00,-0.0121288365,-0.000213049454,0.0189208984
36818,2026-01-19 14:30:00,-0.0143254772,-0.000185705852,0.0202606376
36819,2026-01-19 14:45:00,0.0110711278,-0.000146392384,0.0202509034
36820,2026-01-19 15:00:00,-0.00552594941,-0.00155193394,0.01938045
36821,2026-01-19 15:15:00,0.00348876882,-4.816856e-07,0.0198412612
36822,2026-01-19 15:30:00,0.0430459,-4.341323e-06,0.0189208984
36823,2026-01-19 15:45:00,0.03845114,-0.00115325139,0.0191085357
36824,2026-01-19 16:00:00,-0.00276603457,0.00349237886,0.0189263169
36825,2026-01-19 16:15:00,0.0501513928,-2.828745e-06,0.0199469514
36826,2026-01-19 16:30:00,0.000660457241,0.0005189584,0.0202635881
36827,2026-01-19 16:45:00,-0.002772071,-0.000561182445,0.0202636719
36828,2026-01-19 17:00:00,0.005225034,1.09385746e-05,0.02026337
36829,2026-01-19 17:15:00,0.0241784547,0.000307597045,0.0202636719
36830,2026-01-19 17:30:00,-0.0009502709,0.000741525262,0.0202636719
36831,2026-01-19 17:45:00,0.0175296068,-0.002593019,0.0202636719
36832,2026-01-19 18:00:00,-0.0245041847,-0.00159306137,0.02172059
36833,2026-01-19 18:15:00,-0.0203674231,0.002199434,0.02035522
36834,2026-01-19 18:30:00,-0.017315479,-0.000557043648,0.02025734
36835,2026-01-19 18:45:00,0.03921317,0.000121220946,0.0197797325
36836,2026-01-19 19:00:00,0.000758996641,-0.000101567617,0.0205503311
36837,2026-01-19 19:15:00,0.042795416,-0.002915723,0.0189414229
36838,2026-01-19 19:30:00,0.00551307667,0.0145010613,0.0192663539
36839,2026-01-19 19:45:00,-0.00314200483,0.00148755126,0.0202636719
36840,2026-01-19 20:00:00,0.002965606,0.00156382867,0.0192037281
36841,2026-01-19 20:15:00,0.0194222257,0.0007493617,0.01950916
36842,2026-01-19 20:30:00,0.0005371561,-0.00159237511,0.0189208984
36843,2026-01-19 20:45:00,0.008966802,-0.0002684104,0.01860286
36844,2026-01-19 21:00:00,-0.015197265,-7.828869e-05,0.01880426
36845,2026-01-19 21:15:00,0.00542395329,0.00360880955,0.0186878424
36846,2026-01-19 21:30:00,-0.003037969,-6.425871e-05,0.0183642544
36847,2026-01-19 21:45:00,0.00254416186,-0.000258486369,0.0176208466
36848,2026-01-19 22:00:00,0.00375128537,3.336969e-05,0.0189180374
36849,2026-01-19 22:15:00,0.00450883573,-0.00235559372,0.0182009935
36850,2026-01-19 22:30:00,-0.005194193,-0.000376204174,0.0174569916
36851,2026-01-19 22:45:00,-0.009219438,-0.000103104889,0.0174560547
36852,2026-01-19 23:00:00,0.002715749,-4.394578e-05,0.0187688712
36853,2026-01-19 23:15:00,0.0200942121,-0.000366256165,0.0181682948
36854,2026-01-19 23:30:00,-0.008907106,-0.0009364907,0.0180129576
36855,2026-01-19 23:45:00,0.00273420778,-0.0003629994,0.0171151944
36856,2026-01-20 00:00:00,0.004540751,-0.0004925278,0.0174560547
36857,2026-01-20 00:15:00,0.00671777455,-0.002375853,0.0174635779
36858,2026-01-20 00:30:00,0.000348143949,-0.000756075839,0.0174560547
36859,2026-01-20 00:45:00,-0.008611227,0.00246525183,0.0174560547
36860,2026-01-20 01:00:00,0.03387995,-0.00248266,0.0174583979
36861,2026-01-20 01:15:00,0.006509094,-0.0015440709,0.0182817411
36862,2026-01-20 01:30:00,0.010405656,-0.000663037237,0.0174560547
36863,2026-01-20 01:45:00,0.03990776,-0.008882702,0.0174511131
36864,2026-01-20 02:00:00,0.006634445,0.00158450252,0.0174560547
36865,2026-01-20 02:15:00,0.005567354,-0.00347323436,0.0160340741
36866,2026-01-20 02:30:00,0.00751017872,0.00214990065,0.01672363
36867,2026-01-20 02:45:00,0.00699328864,0.00161786855,0.0174560547
36868,2026-01-20 03:00:00,-0.00208018348,-0.002428881,0.0168169681
36869,2026-01-20 03:15:00,0.0143418256,0.000135094539,0.0159953311
36870,2026-01-20 03:30:00,0.01020431,-0.000165400837,0.0159912109
36871,2026-01-20 03:45:00,0.00685616,-0.00163657754,0.01721308
36872,2026-01-20 04:00:00,0.0312061328,-0.006667378,0.01745441
36873,2026-01-20 04:15:00,0.007257272,-1.005017e-05,0.0159912109
36874,2026-01-20 04:30:00,0.01049218,0.016089946,0.0160160232
36875,2026-01-20 04:45:00,-0.04262362,-0.000278952968,0.0168598145
36876,2026-01-20 05:00:00,-0.0434417166,0.000159761679,0.017077338
36877,2026-01-20 05:15:00,0.046969898,-9.672679e-07,0.0159912109
36878,2026-01-20 05:30:00,-0.0175489932,-9.14299453e-05,0.0164227039
36879,2026-01-20 05:45:00,0.0103833871,0.000408833148,0.0159903746
36880,2026-01-20 06:00:00,0.0300935786,-0.00348215736,0.0159912109
36881,2026-01-20 06:15:00,0.00424736133,0.0016669397,0.0159912109
36882,2026-01-20 06:30:00,0.00958494,6.73482873e-06,0.0145925591
36883,2026-01-20 06:45:00,0.0158049762,0.00200507371,0.0159912109
36884,2026-01-20 07:00:00,0.00515343,0.005302738,0.0148775754
36885,2026-01-20 07:15:00,0.007957584,-8.524558e-06,0.0157299154
36886,2026-01-20 07:30:00,0.0106284339,-0.000276442559,0.0159903169
36887,2026-01-20 07:45:00,0.0116183553,-0.00188824523,0.015900068
36888,2026-01-20 08:00:00,0.008251021,-0.00230513653,0.0159912109
36889,2026-01-20 08:15:00,0.00015681771,-1.3127385e-06,0.0155812316
36890,2026-01-20 08:30:00,0.00376209547,-0.000276823237,0.0145874023
36891,2026-01-20 08:45:00,0.046575617,-6.607504e-05,0.0150858685
36892,2026-01-20 09:00:00,-0.04799456,0.00203693262,0.0156588685
36893,2026-01-20 09:15:00,0.002017177,-0.00110140175,0.014992699
36894,2026-01-20 09:30:00,-0.05897697,0.0191467386,0.0145981172
36895,2026-01-20 09:45:00,0.0007153637,-0.001798717,0.0159912109
36896,2026-01-20 10:00:00,0.008631568,1.52697576e-05,0.0145874023
36897,2026-01-20 10:15:00,-0.03540167,0.000514962,0.0145894717
36898,2026-01-20 10:30:00,0.00345972436,-0.000134560352,0.0152691929
36899,2026-01-20 10:45:00,0.0154605256,0.00188053807,0.0145874023
36900,2026-01-20 11:00:00,0.0342527,-0.000151007916,0.01352902
36901,2026-01-20 11:15:00,0.002974674,-0.0002863939,0.0139861591
36902,2026-01-20 11:30:00,0.001682962,-0.0008291621,0.0147160273
36903,2026-01-20 11:45:00,0.00587748224,-5.86473252e-05,0.0152265839
36904,2026-01-20 12:00:00,-0.00216726656,0.000187537851,0.0145874023
36905,2026-01-20 12:15:00,0.005555651,-0.00249837618,0.0145874023
36906,2026-01-20 12:30:00,0.0105351191,-0.00200779759,0.01458994
36907,2026-01-20 12:45:00,0.003028315,-0.0030511443,0.0151704215
36908,2026-01-20 13:00:00,-0.005058576,-0.000260587927,0.0155037977
36909,2026-01-20 13:15:00,0.0148372864,-1.78990122e-05,0.0159912109
36910,2026-01-20 13:30:00,-0.0153406113,7.09204251e-05,0.015009949
36911,2026-01-20 13:45:00,0.019005863,-0.00235423935,0.01474359
36912,2026-01-20 14:00:00,0.008536484,-4.58127573e-07,0.0152893253
36913,2026-01-20 14:15:00,0.0118642217,0.000331673044,0.0154761532
36914,2026-01-20 14:30:00,0.00445027743,-0.00326822232,0.01586379
36915,2026-01-20 14:45:00,-0.000277906249,0.0003069391,0.0159912109
36916,2026-01-20 15:00:00,0.0112439115,-0.00215487974,0.0159904659
36917,2026-01-20 15:15:00,0.00706098042,-0.006580713,0.0159912109
36918,2026-01-20 15:30:00,0.0198843833,0.0022003795,0.0151445735
36919,2026-01-20 15:45:00,0.0232215654,-2.62143258e-05,0.0145901442
36920,2026-01-20 16:00:00,0.008972883,0.00134071708,0.0159912109
36921,2026-01-20 16:15:00,0.0183602236,-3.32045674e-05,0.0159912109
36922,2026-01-20 16:30:00,0.0154570248,0.001388593,0.0149994045
36923,2026-01-20 16:45:00,0.0228988528,-0.0105354842,0.0159912109
36924,2026-01-20 17:00:00,0.0110850846,0.00224319869,0.0159912109
36925,2026-01-20 17:15:00,0.0291216057,0.00487811863,0.0159912109
36926,2026-01-20 17:30:00,0.00670774,0.0007368937,0.0159912109
36927,2026-01-20 17:45:00,0.0147601934,0.000430725631,0.0159912109
36928,2026-01-20 18:00:00,0.00257889833,0.000941689359,0.01599325
36929,2026-01-20 18:15:00,0.008252383,0.000523046358,0.01643645
36930,2026-01-20 18:30:00,0.003426859,0.0105153853,0.01599587
36931,2026-01-20 18:45:00,0.01987039,6.940512e-05,0.0168776438
36932,2026-01-20 19:00:00,-0.04412452,0.0006848481,0.0161260162
36933,2026-01-20 19:15:00,0.0146625778,0.00111648266,0.01648705
36934,2026-01-20 19:30:00,0.000183258162,-0.0101637067,0.0159912109
36935,2026-01-20 19:45:00,-0.0249797348,0.00110037823,0.0159912109
36936,2026-01-20 20:00:00,0.003543278,-2.27436453e-06,0.0159912109
36937,2026-01-20 20:15:00,0.0245446879,0.0109366607,0.0159912109
36938,2026-01-20 20:30:00,0.0190148931,0.000571197248,0.0159907266
36939,2026-01-20 20:45:00,-0.00192804262,0.000426904036,0.0159912109
36940,2026-01-20 21:00:00,0.01267356,-1.625351e-05,0.0159912109
36941,2026-01-20 21:15:00,0.00462942431,0.0199962109,0.0159912109
36942,2026-01-20 21:30:00,-0.0309281535,-0.0002366621,0.0159912109
36943,2026-01-20 21:45:00,0.00191709038,-0.00161061669,0.0159912109
36944,2026-01-20 22:00:00,0.000377249467,0.000197854388,0.015990302
36945,2026-01-20 22:15:00,0.038285695,0.007199486,0.0156254359
36946,2026-01-20 22:30:00,0.0185106546,-5.82755638e-05,0.0159912109
36947,2026-01-20 22:45:00,0.0175111,0.000306933682,0.0159912109
36948,2026-01-20 23:00:00,0.0133852772,-0.00182008883,0.0163648818
36949,2026-01-20 23:15:00,0.0139522906,-0.001124281,0.0159998927
36950,2026-01-20 23:30:00,0.00708763674,-3.103371e-05,0.0159912109
36951,2026-01-20 23:45:00,0.007003876,-0.000497873,0.0159912109
36952,2026-01-21 00:00:00,0.0189612564,-3.89884534e-08,0.0158829968
36953,2026-01-21 00:15:00,0.0132222651,0.0020110812,0.0159912109
36954,2026-01-21 00:30:00,0.007668981,-0.0010958541,0.0159974359
36955,2026-01-21 00:45:00,0.0167144667,-0.000179635681,0.0161475241
36956,2026-01-21 01:00:00,-0.0373349674,0.000427857856,0.0159940962
36957,2026-01-21 01:15:00,0.009353226,0.000713616551,0.01744461
36958,2026-01-21 01:30:00,-0.0031063417,-0.0004958793,0.0160141
36959,2026-01-21 01:45:00,0.008866317,0.00110299187,0.0174560547
36960,2026-01-21 02:00:00,0.008163246,-0.00194591365,0.0174560547
36961,2026-01-21 02:15:00,0.0127041545,-1.89203747e-05,0.0183881968
36962,2026-01-21 02:30:00,0.005423544,0.000213630352,0.0183619559
36963,2026-01-21 02:45:00,0.0127861546,0.000103493832,0.0189208984
36964,2026-01-21 03:00:00,0.0153633179,-0.000225680036,0.0181754567
36965,2026-01-21 03:15:00,0.00332442438,8.375642e-06,0.0189137347
36966,2026-01-21 03:30:00,0.004950576,1.66799946e-05,0.0189208984
36967,2026-01-21 03:45:00,0.00394324074,-0.002252092,0.0175345168
36968,2026-01-21 04:00:00,-0.00706291571,-0.00123775157,0.0174561
36969,2026-01-21 04:15:00,0.00493590441,0.00725668855,0.0189208984
36970,2026-01-21 04:30:00,0.0512252,-0.0009260778,0.0178660788
36971,2026-01-21 04:45:00,-0.03130685,0.00144001876,0.0189208984
36972,2026-01-21 05:00:00,0.0135308579,-2.54699662e-05,0.0189208984
36973,2026-01-21 05:15:00,0.00362558337,0.0008033368,0.0189208984
36974,2026-01-21 05:30:00,0.0219435878,-3.0726203e-06,0.018838495
36975,2026-01-21 05:45:00,0.01579331,0.000410575041,0.0189024415
36976,2026-01-21 06:00:00,0.002501442,0.000302162342,0.01764361
36977,2026-01-21 06:15:00,0.004907613,-0.00264271768,0.0189208984
36978,2026-01-21 06:30:00,0.00563152228,-0.00103795121,0.0179956537
36979,2026-01-21 06:45:00,0.021324046,0.00378603535,0.0189208984
36980,2026-01-21 07:00:00,0.01525474,-0.00185879308,0.0189208984
36981,2026-01-21 07:15:00,0.007736706,0.0008002906,0.0189208984
36982,2026-01-21 07:30:00,0.0173522737,0.00128819165,0.0180889852
36983,2026-01-21 07:45:00,0.045294188,0.0002517313,0.0189045649
36984,2026-01-21 08:00:00,0.00210888241,0.009326131,0.0189208984
36985,2026-01-21 08:15:00,-0.07502784,-0.00113097508,0.0186281018
36986,2026-01-21 08:30:00,-0.047965873,-0.000921996136,0.0188701618
36987,2026-01-21 08:45:00,0.00185577036,0.00101792486,0.0179606918
36988,2026-01-21 09:00:00,0.00603429135,0.0006765833,0.0174560547
36989,2026-01-21 09:15:00,0.00175422768,6.43433532e-06,0.0189101342
36990,2026-01-21 09:30:00,0.0110004069,0.0008465829,0.0174560547
36991,2026-01-21 09:45:00,-0.01615311,0.005395639,0.0160141
36992,2026-01-21 10:00:00,0.01911657,3.17224731e-05,0.0174534265
36993,2026-01-21 10:15:00,0.0159096923,-0.00115372078,0.0162993874
36994,2026-01-21 10:30:00,0.00304460432,4.41945267e-05,0.0174560547
36995,2026-01-21 10:45:00,0.0139131863,-0.000308535,0.0160497483
36996,2026-01-21 11:00:00,0.007843466,8.329828e-05,0.0174560547
36997,2026-01-21 11:15:00,0.0284264535,0.000115797811,0.0174560547
36998,2026-01-21 11:30:00,0.0117454026,0.004037751,0.0159912109
36999,2026-01-21 11:45:00,-0.0628671348,-0.00020429751,0.0165017843
37000,2026-01-21 12:00:00,0.0205550157,0.0008225654,0.0166662131
37001,2026-01-21 12:15:00,0.0147098135,0.005914748,0.01606568
37002,2026-01-21 12:30:00,-0.018567808,-0.000234374384,0.0160090812
37003,2026-01-21 12:45:00,0.00713392,0.007782072,0.0159965809
37004,2026-01-21 13:00:00,0.009074712,0.000241915463,0.01600083
37005,2026-01-21 13:15:00,0.04542084,-0.00133787678,0.0166482963
37006,2026-01-21 13:30:00,-0.00868633948,-6.210418e-05,0.0159912109
37007,2026-01-21 13:45:00,-0.00164245593,-0.0009114845,0.0159912109
37008,2026-01-21 14:00:00,0.00124895386,-0.000148573919,0.0159903727
37009,2026-01-21 14:15:00,-0.00410500541,0.000150434556,0.0159856323
37010,2026-01-21 14:30:00,0.004263764,-0.002220022,0.0159912109
37011,2026-01-21 14:45:00,0.03845067,0.000128558,0.0146127408
37012,2026-01-21 15:00:00,-0.0338042937,1.18239278e-07,0.01601398
37013,2026-01-21 15:15:00,0.0155820251,0.00104964408,0.0159912109
37014,2026-01-21 15:30:00,-0.0331730843,0.0013924964,0.0145874023
37015,2026-01-21 15:45:00,0.0102874115,9.498747e-05,0.0159912109
37016,2026-01-21 16:00:00,-0.0388151556,-0.0108269993,0.0149383452
37017,2026-01-21 16:15:00,0.005834179,0.000186618228,0.0158612039
37018,2026-01-21 16:30:00,0.0270630941,0.0005877533,0.01529687
37019,2026-01-21 16:45:00,0.00496309344,0.000106624771,0.0152175073
37020,2026-01-21 17:00:00,0.007903505,-0.0008697105,0.0151931876
37021,2026-01-21 17:15:00,0.09483019,0.004010247,0.0151740713
37022,2026-01-21 17:30:00,0.09340949,9.197903e-06,0.0153985778
37023,2026-01-21 17:45:00,0.00262335618,0.00015204151,0.0159912109
37024,2026-01-21 18:00:00,0.009440855,0.00090370886,0.0151092131
37025,2026-01-21 18:15:00,0.01658135,0.000386259373,0.014593035
37026,2026-01-21 18:30:00,0.00630972255,0.0003207495,0.0145874023
37027,2026-01-21 18:45:00,0.0208902471,-0.000471941457,0.0145874023
37028,2026-01-21 19:00:00,0.007111038,-0.000182498537,0.0145874023
37029,2026-01-21 19:15:00,0.0138605917,-0.000430000626,0.0145874023
37030,2026-01-21 19:30:00,0.00451392727,-0.00032241788,0.0145874023
37031,2026-01-21 19:45:00,0.0195122585,0.00167464872,0.0145874023
37032,2026-01-21 20:00:00,0.026967356,-4.62105672e-05,0.0145874023
37033,2026-01-21 20:15:00,0.00230851886,-3.01593045e-05,0.0145874023
37034,2026-01-21 20:30:00,0.004146602,-0.00178008643,0.0145874023
37035,2026-01-21 20:45:00,0.007991382,0.005735939,0.013885471
37036,2026-01-21 21:00:00,0.0147502627,0.00158195593,0.0145874023
37037,2026-01-21 21:15:00,-0.0100790244,-0.00300705968,0.0133601623
37038,2026-01-21 21:30:00,0.0060444246,0.000257329841,0.0145362783
37039,2026-01-21 21:45:00,0.0128820445,-2.355964e-06,0.0145874023
37040,2026-01-21 22:00:00,0.014068584,0.00137016573,0.0145881977
37041,2026-01-21 22:15:00,0.01116097,-0.00184752722,0.0145874023
37042,2026-01-21 22:30:00,0.0007160495,7.846921e-05,0.0137261217
37043,2026-01-21 22:45:00,0.007891974,0.000359795231,0.0145874023
37044,2026-01-21 23:00:00,0.0145983994,-9.371837e-05,0.0145813
37045,2026-01-21 23:15:00,0.0223684516,0.003060512,0.0141641069
37046,2026-01-21 23:30:00,0.0223040432,-2.04933735e-06,0.0146240471
37047,2026-01-21 23:45:00,0.0090398835,-0.000214111467,0.01388661
37048,2026-01-22 00:00:00,0.0136894081,0.000297149323,0.0145874023
37049,2026-01-22 00:15:00,0.0111061586,-8.553493e-05,0.0145874023
37050,2026-01-22 00:30:00,0.0227281339,-0.000458560738,0.0133456923
37051,2026-01-22 00:45:00,0.00575191528,0.0030429184,0.01455529
37052,2026-01-22 01:00:00,0.0114530036,-0.0005349076,0.0134194186
37053,2026-01-22 01:15:00,0.0324973464,0.00031159533,0.0145874023
37054,2026-01-22 01:30:00,0.0138796959,-0.00153580867,0.0145874023
37055,2026-01-22 01:45:00,0.01095496,7.95405e-05,0.0145874023
37056,2026-01-22 02:00:00,0.009567881,0.004253876,0.0145874023
37057,2026-01-22 02:15:00,0.0374071337,0.00148465473,0.0145874023
37058,2026-01-22 02:30:00,0.016822435,-0.00562812155,0.0145874005
37059,2026-01-22 02:45:00,0.00441417,4.766899e-05,0.015832508
37060,2026-01-22 03:00:00,0.0295080729,-0.000107638436,0.0145874023
37061,2026-01-22 03:15:00,0.0135794086,0.003268792,0.01580559
37062,2026-01-22 03:30:00,0.00622247672,0.00390722137,0.0146209542
37063,2026-01-22 03:45:00,0.00743278349,0.014407699,0.0159912109
37064,2026-01-22 04:00:00,0.0147900088,-0.000262578076,0.0159912109
37065,2026-01-22 04:15:00,-0.0211952236,-0.00181919639,0.01653927
37066,2026-01-22 04:30:00,-0.0213026,-0.000634176,0.01628508
37067,2026-01-22 04:45:00,0.0121942442,-0.0011395266,0.0159912109
37068,2026-01-22 05:00:00,0.0131359249,0.00221106526,0.0161112435
37069,2026-01-22 05:15:00,0.0010240851,0.000950168353,0.0171344448
37070,2026-01-22 05:30:00,0.0109803453,-0.000931618852,0.0188493952
37071,2026-01-22 05:45:00,0.0115639828,0.00508045824,0.0174560547
37072,2026-01-22 06:00:00,0.0203302279,-0.00487257633,0.0174560547
37073,2026-01-22 06:15:00,-0.0117385089,-0.00021673608,0.0174560547
37074,2026-01-22 06:30:00,0.006735966,-0.001909477,0.0174560547
37075,2026-01-22 06:45:00,0.007028672,-0.0008056207,0.0174560547
37076,2026-01-22 07:00:00,0.0151808141,5.29573e-06,0.0174560547
37077,2026-01-22 07:15:00,0.0225949138,0.000102499485,0.0174560547
37078,2026-01-22 07:30:00,0.0134764891,-0.005280017,0.0174560547
37079,2026-01-22 07:45:00,0.0286890678,-6.165177e-06,0.0181493033
37080,2026-01-22 08:00:00,0.0139368773,-1.77052225e-05,0.0181740485
37081,2026-01-22 08:15:00,0.007582687,-0.00110949809,0.0185529515
37082,2026-01-22 08:30:00,-0.04182477,-2.99496041e-05,0.0176388286
37083,2026-01-22 08:45:00,0.0111116609,0.00133910286,0.0188951716
37084,2026-01-22 09:00:00,0.08571474,-3.58977231e-05,0.0174560715
37085,2026-01-22 09:15:00,0.07763816,-0.00178602594,0.0174560547
37086,2026-01-22 09:30:00,0.01898167,0.000370021269,0.0174579453
37087,2026-01-22 09:45:00,0.0138692679,0.00163117878,0.0169191845
37088,2026-01-22 10:00:00,-0.0176629871,-4.39144941e-07,0.01744461
37089,2026-01-22 10:15:00,0.004921406,4.0986346e-05,0.0166173074
37090,2026-01-22 10:30:00,0.002041256,-0.000739117153,0.0174385123
37091,2026-01-22 10:45:00,0.0138176037,-0.000179896888,0.0159912109
37092,2026-01-22 11:00:00,0.0357073359,0.00816149451,0.01724104
37093,2026-01-22 11:15:00,0.005471406,0.000210028214,0.0174560547
37094,2026-01-22 11:30:00,0.007545445,0.0001670228,0.0173643
37095,2026-01-22 11:45:00,0.0123109687,0.00313373632,0.0172210131
37096,2026-01-22 12:00:00,-0.000118180767,-9.47055651e-06,0.0159912109
37097,2026-01-22 12:15:00,0.008919605,0.000119774537,0.0174560547
37098,2026-01-22 12:30:00,0.00896070153,0.0006712189,0.0170748085
37099,2026-01-22 12:45:00,0.0119757839,-0.008964357,0.0168361887
37100,2026-01-22 13:00:00,-0.002883907,3.24635243e-06,0.0159912109
37101,2026-01-22 13:15:00,0.01530601,0.00545685459,0.01744461
37102,2026-01-22 13:30:00,0.0779538453,0.0007859045,0.01654223
37103,2026-01-22 13:45:00,0.0197383035,0.0009265168,0.0159912109
37104,2026-01-22 14:00:00,0.0133027863,0.00133384147,0.0153770661
37105,2026-01-22 14:15:00,0.008785107,0.002192246,0.0158861168
37106,2026-01-22 14:30:00,0.00305406586,4.93261578e-05,0.0155592011
37107,2026-01-22 14:45:00,0.009640266,-0.000103857659,0.01594598
37108,2026-01-22 15:00:00,0.04376994,7.056708e-05,0.0150171351
37109,2026-01-22 15:15:00,0.0399393439,0.000176924179,0.0159912109
37110,2026-01-22 15:30:00,-0.04867165,0.0007602667,0.0159912109
37111,2026-01-22 15:45:00,0.0295320489,0.001365863,0.0155195743
37112,2026-01-22 16:00:00,0.01624938,-0.0009425968,0.0159222316
37113,2026-01-22 16:15:00,0.0107084466,0.00172184431,0.0150477858
37114,2026-01-22 16:30:00,0.009275941,-0.00114135537,0.01507414
37115,2026-01-22 16:45:00,0.00495427148,0.00138951372,0.0145874023
37116,2026-01-22 17:00:00,0.00975645,2.98452724e-05,0.01586838
37117,2026-01-22 17:15:00,0.00490128,0.00115200633,0.0149580166
37118,2026-01-22 17:30:00,0.009878974,-0.000416823954,0.0147564635
37119,2026-01-22 17:45:00,0.0009816742,-0.0010905714,0.0159912109
37120,2026-01-22 18:00:00,0.00650757458,-0.00158214325,0.015221633
37121,2026-01-22 18:15:00,-0.00412614644,3.093726e-06,0.015691882
37122,2026-01-22 18:30:00,0.0121716494,-7.139387e-07,0.0145874023
37123,2026-01-22 18:45:00,0.0153096253,-0.00135807425,0.0145874023
37124,2026-01-22 19:00:00,0.005087431,6.574112e-06,0.015383997
37125,2026-01-22 19:15:00,0.0140617769,-0.00442570262,0.0159912109
37126,2026-01-22 19:30:00,0.00738027832,0.00735072931,0.0159912109
37127,2026-01-22 19:45:00,0.012979853,-0.000159668329,0.0174560547
37128,2026-01-22 20:00:00,0.008259024,0.0006327777,0.0174560547
